id,country,replied_to_tweet_id,replied_to_user_id,reply_text,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,hashtags,tweet_urls,text_es,text_hi,verified,sa
1466030139599380489,Mexico,1465773040780861451,1154180084078501889,"Pues no pendejo, hasta yo que no soy mdico yo recomendara hoy mas que nunca no asistir a eventos masivos por el momento o que? Seremos sus conejillos de Indias y les valdr madres cmo al principio de la pandemia DR MUERTE?","Pues no pendejo, hasta yo que no soy mdico yo recomendara hoy mas que nunca no asistir a eventos masivos por el momento o que? Seremos sus conejillos de Indias y les valdr madres cmo al principio de la pandemia DR MUERTE?",es,,['HLGatell'],2021-12-01T13:00:00Z,,,,"Pues no pendejo, hasta yo que no soy mdico yo recomendara hoy mas que nunca no asistir a eventos masivos por el momento o que? Seremos sus conejillos de Indias y les valdr madres cmo al principio de la pandemia DR MUERTE?",,,0.4
1466024492233285636,Mexico,1465848122089910273,1154180084078501889,Cundo la modificacin de los certificados? Muchos ya perdieron dienero y otros estamos a nada de perderlo tambin.,Cundo la modificacin de los certificados? Muchos ya perdieron dienero y otros estamos a nada de perderlo tambin.,es,,['HLGatell'],2021-12-01T13:00:00Z,,,,Cundo la modificacin de los certificados? Muchos ya perdieron dienero y otros estamos a nada de perderlo tambin.,,,0.3
1466020442687295494,Mexico,1465773040780861451,1154180084078501889,NO TIENES NI UN CNTIMO DE CREDIBILIDAD. ASESINO,NO TIENES NI UN CNTIMO DE CREDIBILIDAD. ASESINO,es,,['HLGatell'],2021-12-01T12:00:00Z,,,,NO TIENES NI UN CNTIMO DE CREDIBILIDAD. ASESINO,,,0.0
1466019827039055873,Mexico,1465773040780861451,1154180084078501889,"As es doctor, es inevitable tener que ""sufrir"" a los que creen que alguien debe imponerte que te cuides y que te obliguen a tomar medidas de prevencin.Esos son los primeros en infringir las medidas de prevencin y cuidado, ante el COVID19 TODO es de gran importancia","As es doctor, es inevitable tener que ""sufrir"" a los que creen que alguien debe imponerte que te cuides y que te obliguen a tomar medidas de prevencin.Esos son los primeros en infringir las medidas de prevencin y cuidado, ante el COVID19 TODO es de gran importancia",es,,['HLGatell'],2021-12-01T12:00:00Z,,,,"As es doctor, es inevitable tener que ""sufrir"" a los que creen que alguien debe imponerte que te cuides y que te obliguen a tomar medidas de prevencin.Esos son los primeros en infringir las medidas de prevencin y cuidado, ante el COVID19 TODO es de gran importancia",,,0.33392857142857146
1466018592479014914,Mexico,1465727334040825860,1154180084078501889,"Como el uso del cubre bocas, verdad?, grandisimo idiota.","Como el uso del cubre bocas, verdad?, grandisimo idiota.",es,,['HLGatell'],2021-12-01T12:00:00Z,,,,"Como el uso del cubre bocas, verdad?, grandisimo idiota.",,,0.09523809523809527
1466018053200748549,Mexico,1465773040780861451,1154180084078501889,Hay que prevenir y no hacer un psimo manejo de la pandemia como hasta ahora,Hay que prevenir y no hacer un psimo manejo de la pandemia como hasta ahora,es,,['HLGatell'],2021-12-01T12:00:00Z,,,,Hay que prevenir y no hacer un psimo manejo de la pandemia como hasta ahora,,,-0.4
1466013050629246992,Mexico,1465773040780861451,1154180084078501889,Ya cllate Hugo,Ya cllate Hugo,es,,['HLGatell'],2021-12-01T12:00:00Z,,,,Ya cllate Hugo,,,0.0
1466010401657741312,Mexico,1465773040780861451,1154180084078501889,"Huy!!! Usted no da una, hace meses dijo todo soberbio que el cubrebocas no sirve, que el Covid era menos grave que la imfluenza y que mil muerto a lo mucho sera catstrofe!! Porfa no confunda a la gente con su ignorancia","Huy!!! Usted no da una, hace meses dijo todo soberbio que el cubrebocas no sirve, que el Covid era menos grave que la imfluenza y que mil muerto a lo mucho sera catstrofe!! Porfa no confunda a la gente con su ignorancia",es,,['HLGatell'],2021-12-01T12:00:00Z,,,,"Huy!!! Usted no da una, hace meses dijo todo soberbio que el cubrebocas no sirve, que el Covid era menos grave que la imfluenza y que mil muerto a lo mucho sera catstrofe!! Porfa no confunda a la gente con su ignorancia",,,0.185
1466001253272592390,Mexico,1465727334040825860,1154180084078501889,Tener la informacin correcta y adecuada a las circunstancias hace que cada quien se responsabilice y acte en su bienestar.Vamos a cuidarnos.!,Tener la informacin correcta y adecuada a las circunstancias hace que cada quien se responsabilice y acte en su bienestar.Vamos a cuidarnos.!,es,,['HLGatell'],2021-12-01T11:00:00Z,,,,Tener la informacin correcta y adecuada a las circunstancias hace que cada quien se responsabilice y acte en su bienestar.Vamos a cuidarnos.!,,,0.375
1465993327103389703,Mexico,1465727334040825860,1154180084078501889,"Muchas Gracias Dr. Hugo Gatell. Yo siempre me guo y tengo confianza, paz, seguridad con sus recomendaciones.","Muchas Gracias Dr. Hugo Gatell. Yo siempre me guo y tengo confianza, paz, seguridad con sus recomendaciones.",es,,['HLGatell'],2021-12-01T11:00:00Z,,,,"Muchas Gracias Dr. Hugo Gatell. Yo siempre me guo y tengo confianza, paz, seguridad con sus recomendaciones.",,,0.26
1465992230154424320,Mexico,1465727334040825860,1154180084078501889,Hay alguien que le crea algo a este idiota?,Hay alguien que le crea algo a este idiota?,es,,['HLGatell'],2021-12-01T11:00:00Z,,,,Hay alguien que le crea algo a este idiota?,,,-0.8
1465973477379297282,Mexico,1465727334040825860,1154180084078501889,Perfecto y para cuando TODOS los menores de edad recibirn su vacuna?,Perfecto y para cuando TODOS los menores de edad recibirn su vacuna?,es,,['HLGatell'],2021-12-01T09:00:00Z,,,,Perfecto y para cuando TODOS los menores de edad recibirn su vacuna?,,,1.0
1465967331247595524,Mexico,1465773040780861451,1154180084078501889,"No sirves para nada, est demostrado; solo te la haz pasado burlandote de todos nosotros y jugando al chingon, pero no eres ms que una basura.","No sirves para nada, est demostrado; solo te la haz pasado burlandote de todos nosotros y jugando al chingon, pero no eres ms que una basura.",es,,['HLGatell'],2021-12-01T09:00:00Z,,,,"No sirves para nada, est demostrado; solo te la haz pasado burlandote de todos nosotros y jugando al chingon, pero no eres ms que una basura.",,,-0.13333333333333333
1465965716914458625,Mexico,1464782795474182144,1154180084078501889,"Osea que vas a hacer la misma pendejada que en el , donde nunca cerraron las fronteras y se arm todo un desmadre de contagios y muertos por el virus. Lo mismo quieres hacer de nuevo para que se los lleve la chingada a todos. No cabe duda que eres una basura.","Osea que vas a hacer la misma pendejada que en el , donde nunca cerraron las fronteras y se arm todo un desmadre de contagios y muertos por el virus. Lo mismo quieres hacer de nuevo para que se los lleve la chingada a todos. No cabe duda que eres una basura.",es,,['HLGatell'],2021-12-01T09:00:00Z,,,,"Osea que vas a hacer la misma pendejada que en el , donde nunca cerraron las fronteras y se arm todo un desmadre de contagios y muertos por el virus. Lo mismo quieres hacer de nuevo para que se los lleve la chingada a todos. No cabe duda que eres una basura.",,,0.0625
1465963518528614402,Mexico,1465773040780861451,1154180084078501889,"Poltico de muerda, ttere del corrupto presidente","Poltico de muerda, ttere del corrupto presidente",es,,['HLGatell'],2021-12-01T09:00:00Z,,,,"Poltico de muerda, ttere del corrupto presidente",,,-0.5
1465963445484933126,Mexico,1465773040780861451,1154180084078501889,"Ni quien te crea puetas! Desde que dijiste que a lo mucho tendramos muertos, que si los cubre bocas sirven para lo que sirven...adems de genocida, eres un pendejo","Ni quien te crea puetas! Desde que dijiste que a lo mucho tendramos muertos, que si los cubre bocas sirven para lo que sirven...adems de genocida, eres un pendejo",es,,['HLGatell'],2021-12-01T09:00:00Z,,,,"Ni quien te crea puetas! Desde que dijiste que a lo mucho tendramos muertos, que si los cubre bocas sirven para lo que sirven...adems de genocida, eres un pendejo",,,0.3333333333333333
1465948778712612866,Mexico,1465773040780861451,1154180084078501889,"Distorsionado tienes el cerebro, muvete animal, y ponte a investigar.","Distorsionado tienes el cerebro, muvete animal, y ponte a investigar.",es,,['HLGatell'],2021-12-01T08:00:00Z,,,,"Distorsionado tienes el cerebro, muvete animal, y ponte a investigar.",,,0.0
1465939439881015298,Mexico,1465773040780861451,1154180084078501889,Si tienes dudas consulta al,Si tienes dudas consulta al,es,,"['HLGatell', 'doctormacias']",2021-12-01T07:00:00Z,,,,Si tienes dudas consulta al,,,0.0
1465938929929101316,Mexico,1465848122089910273,1154180084078501889,"No solo molesta tu ignorancia, sino la manera que tienes de abrir el hocico","No solo molesta tu ignorancia, sino la manera que tienes de abrir el hocico",es,,['HLGatell'],2021-12-01T07:00:00Z,,,,"No solo molesta tu ignorancia, sino la manera que tienes de abrir el hocico",,,0.0
1465924404966215683,Mexico,1465773040780861451,1154180084078501889,Sii hay que escuchar a los Africanos:,Sii hay que escuchar a los Africanos:,es,,"['HLGatell', 'Mila_g4a']",2021-12-01T06:00:00Z,,,,Sii hay que escuchar a los Africanos:,,,0.0
1465924106314997764,Mexico,1465773040780861451,1154180084078501889,Sobre todo TU ! Dr MUERTE,Sobre todo TU ! Dr MUERTE,es,,['HLGatell'],2021-12-01T06:00:00Z,,,,Sobre todo TU ! Dr MUERTE,,,0.0
1465918686229848072,Mexico,1465848122089910273,1154180084078501889,"Y??? Aunque sea el % se ocupa cerrar fronteras para mantener la actividad econmica del pas sin saturar los hospitales, dnde est su lgica de cientfico? Se preocupa por la poltica y no de la salud, con todo respet","Y??? Aunque sea el % se ocupa cerrar fronteras para mantener la actividad econmica del pas sin saturar los hospitales, dnde est su lgica de cientfico? Se preocupa por la poltica y no de la salud, con todo respet",es,,['HLGatell'],2021-12-01T06:00:00Z,,,,"Y??? Aunque sea el % se ocupa cerrar fronteras para mantener la actividad econmica del pas sin saturar los hospitales, dnde est su lgica de cientfico? Se preocupa por la poltica y no de la salud, con todo respet",,,0.05833333333333335
1465918277167816706,Mexico,1465773040780861451,1154180084078501889,"De verdad duerme en las noches?, enserio no lo despierta el remordimiento?","De verdad duerme en las noches?, enserio no lo despierta el remordimiento?",es,,['HLGatell'],2021-12-01T06:00:00Z,,,,"De verdad duerme en las noches?, enserio no lo despierta el remordimiento?",,,-0.06666666666666665
1465910463259189252,Mexico,1465773040780861451,1154180084078501889,Si tengo fuerza moral puedo contagiarme de la cepa omicron o es informacin distorsionada,Si tengo fuerza moral puedo contagiarme de la cepa omicron o es informacin distorsionada,es,,['HLGatell'],2021-12-01T05:00:00Z,,,,Si tengo fuerza moral puedo contagiarme de la cepa omicron o es informacin distorsionada,,,0.0
1465909450158624771,Mexico,1465773040780861451,1154180084078501889,Entonces los demas son tontos y tu eres una eminencia? O como? Inepto,Entonces los demas son tontos y tu eres una eminencia? O como? Inepto,es,,['HLGatell'],2021-12-01T05:00:00Z,['😡'],,,Entonces los demas son tontos y tu eres una eminencia? O como? Inepto,,,0.0
1465909362501824514,Mexico,1465773040780861451,1154180084078501889,"""Lo que acabas de decir es que sobre ti caern las consecuencias""","""Lo que acabas de decir es que sobre ti caern las consecuencias""",es,,['HLGatell'],2021-12-01T05:00:00Z,,,,"""Lo que acabas de decir es que sobre ti caern las consecuencias""",,,0.0
1465908193373175810,Mexico,1465773040780861451,1154180084078501889,"Don pndj , pidiendo no distorsin de la info, cuando el es el primero en ditorsionar.","Don pndj , pidiendo no distorsin de la info, cuando el es el primero en ditorsionar.",es,,['HLGatell'],2021-12-01T05:00:00Z,,,,"Don pndj , pidiendo no distorsin de la info, cuando el es el primero en ditorsionar.",,,0.25
1465908082668707842,Mexico,1465773040780861451,1154180084078501889,Necesitamos una tercera y cuarta dosis Dr urge,Necesitamos una tercera y cuarta dosis Dr urge,es,,['HLGatell'],2021-12-01T05:00:00Z,,,,Necesitamos una tercera y cuarta dosis Dr urge,,,0.0
1465905161013014529,Mexico,1465848122089910273,1154180084078501889,Pero a los mexicanos que vuelven del extranjero se nos niega,Pero a los mexicanos que vuelven del extranjero se nos niega,es,,['HLGatell'],2021-12-01T05:00:00Z,,,,Pero a los mexicanos que vuelven del extranjero se nos niega,,,0.0
1465904948281937925,Mexico,1465773040780861451,1154180084078501889,"Y se atreve a hablar usted, que lo nico que ha hecho durante TODA su gestion y tiempo de pandemia ha sido precisamente distorsionar la informacin. Inepto!","Y se atreve a hablar usted, que lo nico que ha hecho durante TODA su gestion y tiempo de pandemia ha sido precisamente distorsionar la informacin. Inepto!",es,,['HLGatell'],2021-12-01T05:00:00Z,,,,"Y se atreve a hablar usted, que lo nico que ha hecho durante TODA su gestion y tiempo de pandemia ha sido precisamente distorsionar la informacin. Inepto!",,,0.25
1465904640516624387,Mexico,1465727334040825860,1154180084078501889,Por eso firmas que te haces responsables por qu no quieren ser responsables de la consecuencias adversas que se den pero en el tiempo que se vean los resultados ser muy tarde para remediar el dao hecho a al humanidad,Por eso firmas que te haces responsables por qu no quieren ser responsables de la consecuencias adversas que se den pero en el tiempo que se vean los resultados ser muy tarde para remediar el dao hecho a al humanidad,es,,['HLGatell'],2021-12-01T05:00:00Z,,,,Por eso firmas que te haces responsables por qu no quieren ser responsables de la consecuencias adversas que se den pero en el tiempo que se vean los resultados ser muy tarde para remediar el dao hecho a al humanidad,,,0.03333333333333335
1465903056869019653,Mexico,1465727334040825860,1154180084078501889,"Y cuando se le pone atencin a las unidades de salud en especial al seguro social falta mucho medicamento, ooooo eso ya qued en el olvido,,, pregunto","Y cuando se le pone atencin a las unidades de salud en especial al seguro social falta mucho medicamento, ooooo eso ya qued en el olvido,,, pregunto",es,,['HLGatell'],2021-12-01T05:00:00Z,,,,"Y cuando se le pone atencin a las unidades de salud en especial al seguro social falta mucho medicamento, ooooo eso ya qued en el olvido,,, pregunto",,,-0.06666666666666668
1465900196232155143,Mexico,1465773040780861451,1154180084078501889,Estas re guey,Estas re guey,es,,['HLGatell'],2021-12-01T04:00:00Z,,,,Estas re guey,,,0.0
1465899821940805635,Mexico,1465773040780861451,1154180084078501889,"Lo dice quien MS ha distorsionado la informacin, ocultando y mintindole a la poblacin respecto a la letalidad del virus desde el da , mil un escenario catastrfico , el cubrebocas no sirve, salgan de vacaciones a media pandemia como yo","Lo dice quien MS ha distorsionado la informacin, ocultando y mintindole a la poblacin respecto a la letalidad del virus desde el da , mil un escenario catastrfico , el cubrebocas no sirve, salgan de vacaciones a media pandemia como yo",es,,['HLGatell'],2021-12-01T04:00:00Z,['🙄'],['HLGatelldebeserjuzgado'],,"Lo dice quien MS ha distorsionado la informacin, ocultando y mintindole a la poblacin respecto a la letalidad del virus desde el da , mil un escenario catastrfico , el cubrebocas no sirve, salgan de vacaciones a media pandemia como yo",,,0.0
1465899534152871938,Mexico,1465773040780861451,1154180084078501889,Lo entendi seor? Usted ha distorsionado TODOOOO durante TODAAAA la pandemia.,Lo entendi seor? Usted ha distorsionado TODOOOO durante TODAAAA la pandemia.,es,,['HLGatell'],2021-12-01T04:00:00Z,,,,Lo entendi seor? Usted ha distorsionado TODOOOO durante TODAAAA la pandemia.,,,0.0
1465898966638231561,Mexico,1465773040780861451,1154180084078501889,Por favor Seor.. que micron nos haga el favor maana en el Zcalo.,Por favor Seor.. que micron nos haga el favor maana en el Zcalo.,es,,['HLGatell'],2021-12-01T04:00:00Z,['🙏🏻'],,,Por favor Seor.. que micron nos haga el favor maana en el Zcalo.,,,0.0
1465898411064971267,Mexico,1464782795474182144,1154180084078501889,Intil!!,Intil!!,es,,['HLGatell'],2021-12-01T04:00:00Z,,,,Intil!!,,,0.0
1465897795529830404,Mexico,1465773040780861451,1154180084078501889,Entonces no hables ..,Entonces no hables ..,es,,['HLGatell'],2021-12-01T04:00:00Z,['😡'],,,Entonces no hables ..,,,0.0
1465896133662756864,Mexico,1465773040780861451,1154180084078501889,Sabes ingls? Porque aparentemente tu doctorado y estudios son apcrifos puesto que la mxima autoridad en sanidad mundial es la OMS y t como el lame escroto mximo del no tiene credibilidad en nada de lo que digas o publiques,Sabes ingls? Porque aparentemente tu doctorado y estudios son apcrifos puesto que la mxima autoridad en sanidad mundial es la OMS y t como el lame escroto mximo del no tiene credibilidad en nada de lo que digas o publiques,es,,['HLGatell'],2021-12-01T04:00:00Z,,['CacasObrador'],,Sabes ingls? Porque aparentemente tu doctorado y estudios son apcrifos puesto que la mxima autoridad en sanidad mundial es la OMS y t como el lame escroto mximo del no tiene credibilidad en nada de lo que digas o publiques,,,0.025
